<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,chg,percent,turnoverrate,amount
20200807,101000,202.82,203.3,202.71,202.81,776,-0.36,-0.18,0.0,1575129.0
20200807,101100,202.75,202.75,202.01,202.58,690,-0.23,-0.11,0.0,1397271.0
20200807,101200,202.62,202.62,202.03,202.25,243,-0.33,-0.16,0.0,491297.0
20200807,101300,202.23,202.23,202.02,202.09,185,-0.16,-0.08,0.0,373921.0
20200807,101400,202.09,202.36,202.09,202.36,72,0.27,0.13,0.0,145597.0
20200807,101500,202.13,202.32,202.08,202.08,129,-0.28,-0.14,0.0,260748.0
20200807,101600,202.25,202.25,202.02,202.09,142,0.01,0.0,0.0,287090.0
20200807,101700,202.1,202.23,201.0,201.0,743,-1.09,-0.54,0.0,1499432.0
20200807,101800,201.03,201.26,200.65,201.1,702,0.1,0.05,0.0,1411213.0
20200807,101900,201.16,201.16,200.07,200.16,833,-0.94,-0.47,0.0,1669601.0
20200807,102000,200.16,200.44,199.54,199.54,935,-0.62,-0.31,0.0,1871619.0
20200807,102100,199.55,199.89,199.0,199.0,855,-0.54,-0.27,0.0,1704369.0
20200807,102200,199.06,200.46,199.0,200.03,927,1.03,0.52,0.0,1849528.0
20200807,102300,199.99,201.04,199.9,200.64,860,0.61,0.3,0.0,1723120.0
20200807,102400,200.62,201.23,200.62,201.0,469,0.36,0.18,0.0,941829.0
20200807,102500,201.21,201.21,201.0,201.01,269,0.01,0.0,0.0,541144.0
20200807,102600,200.88,201.18,200.27,200.67,603,-0.34,-0.17,0.0,1211173.0
20200807,102700,200.6,200.6,200.1,200.19,353,-0.48,-0.24,0.0,706850.0
20200807,102800,200.1,200.44,200.01,200.08,291,-0.11,-0.05,0.0,582183.0
20200807,102900,200.07,200.2,199.93,200.15,718,0.07,0.03,0.0,1436580.0
20200807,103000,200.15,200.23,199.97,199.99,488,-0.16,-0.08,0.0,976266.0
20200807,103100,199.83,199.83,198.56,198.6,1070,-1.39,-0.7,0.0,2129571.0
20200807,103200,198.59,198.67,198.0,198.0,813,-0.6,-0.3,0.0,1612877.0
20200807,103300,198.0,198.97,198.0,198.97,672,0.97,0.49,0.0,1333112.0
20200807,103400,198.81,199.52,198.67,199.52,365,0.55,0.28,0.0,725781.0
20200807,103500,199.7,199.7,198.96,199.0,756,-0.52,-0.26,0.0,1505989.0
20200807,103600,199.24,199.53,199.23,199.47,344,0.47,0.24,0.0,686149.0
20200807,103700,199.47,199.53,199.25,199.37,453,-0.1,-0.05,0.0,903186.0
20200807,103800,199.48,199.48,198.82,199.0,276,-0.37,-0.19,0.0,549688.0
20200807,103900,199.29,199.3,199.01,199.3,147,0.3,0.15,0.0,292870.0
20200807,104000,199.4,199.71,199.29,199.49,381,0.19,0.1,0.0,760083.0
20200807,104100,199.5,199.5,199.26,199.45,830,-0.04,-0.02,0.0,1655370.0
20200807,104200,199.38,199.38,199.14,199.14,431,-0.31,-0.16,0.0,858844.0
20200807,104300,199.21,199.26,199.0,199.0,624,-0.14,-0.07,0.0,1241913.0
20200807,104400,199.02,199.02,198.36,198.39,326,-0.61,-0.31,0.0,647492.0
20200807,104500,198.55,198.8,198.55,198.79,152,0.4,0.2,0.0,302107.0
20200807,104600,198.65,199.3,198.65,199.3,981,0.51,0.26,0.0,1952165.0
20200807,104700,199.12,199.45,199.12,199.45,231,0.15,0.08,0.0,460337.0
20200807,104800,199.45,199.5,199.45,199.49,1299,0.04,0.02,0.0,2591417.0
20200807,104900,199.48,199.48,199.1,199.2,261,-0.29,-0.15,0.0,519879.0
20200807,105000,199.17,199.17,198.86,198.86,338,-0.34,-0.17,0.0,672612.0
20200807,105100,198.85,199.17,198.85,199.17,361,0.31,0.16,0.0,718808.0
20200807,105200,199.4,199.8,199.4,199.8,1743,0.63,0.32,0.0,3478465.0
20200807,105300,199.81,199.89,199.42,199.77,800,-0.03,-0.02,0.0,1598259.0
20200807,105400,199.88,199.97,199.42,199.97,758,0.2,0.1,0.0,1513778.0
20200807,105500,199.97,200.48,199.87,200.48,1996,0.51,0.26,0.0,3991942.0
20200807,105600,200.48,200.67,200.33,200.4,1799,-0.08,-0.04,0.0,3606503.0
20200807,105700,200.25,200.98,200.25,200.65,820,0.25,0.12,0.0,1646010.0
20200807,105800,200.3,200.69,200.25,200.28,214,-0.37,-0.18,0.0,428776.0
20200807,105900,200.5,200.65,200.39,200.6,372,0.32,0.16,0.0,746052.0
20200807,110000,200.55,200.89,200.55,200.68,346,0.08,0.04,0.0,694367.0
20200807,110100,200.85,200.89,200.66,200.66,244,-0.02,-0.01,0.0,489914.0
20200807,110200,200.66,200.66,200.15,200.15,480,-0.51,-0.25,0.0,962312.0
20200807,110300,200.25,200.25,199.66,199.66,641,-0.49,-0.24,0.0,1281547.0
20200807,110400,199.69,200.0,199.69,199.9,143,0.24,0.12,0.0,285838.0
20200807,110500,199.91,200.6,199.91,200.6,428,0.7,0.35,0.0,857241.0
20200807,110600,200.77,200.77,200.09,200.36,303,-0.24,-0.12,0.0,607541.0
20200807,110700,200.3,200.3,199.92,199.92,179,-0.44,-0.22,0.0,358171.0
20200807,110800,200.29,200.46,199.92,200.38,166,0.46,0.23,0.0,332393.0
20200807,110900,200.45,200.6,200.38,200.44,392,0.06,0.03,0.0,786023.0
20200807,111000,200.45,200.45,200.16,200.16,115,-0.28,-0.14,0.0,230379.0
20200807,111100,200.17,200.6,200.16,200.6,515,0.44,0.22,0.0,1031722.0
20200807,111200,200.51,200.6,200.21,200.22,387,-0.38,-0.19,0.0,775683.0
20200807,111300,200.23,200.39,199.92,200.0,542,-0.22,-0.11,0.0,1084222.0
20200807,111400,199.91,199.97,199.66,199.66,88,-0.34,-0.17,0.0,175833.0
20200807,111500,199.66,199.68,199.45,199.45,192,-0.21,-0.11,0.0,383164.0
20200807,111600,199.4,199.65,199.33,199.33,369,-0.12,-0.06,0.0,736181.0
20200807,111700,199.5,199.64,199.5,199.58,82,0.25,0.13,0.0,163610.0
20200807,111800,199.66,199.7,199.42,199.7,210,0.12,0.06,0.0,419143.0
20200807,111900,199.7,199.99,199.69,199.99,131,0.29,0.15,0.0,261808.0
20200807,112000,199.95,200.0,199.74,199.74,182,-0.25,-0.13,0.0,363840.0
20200807,112100,199.8,199.85,199.53,199.53,228,-0.21,-0.11,0.0,455145.0
20200807,112200,199.86,199.94,199.64,199.64,137,0.11,0.06,0.0,273842.0
20200807,112300,199.63,199.65,199.54,199.62,295,-0.02,-0.01,0.0,588789.0
20200807,112400,199.73,199.86,199.54,199.55,175,-0.07,-0.04,0.0,349322.0
20200807,112500,199.74,199.93,199.62,199.89,204,0.34,0.17,0.0,407732.0
20200807,112600,199.89,200.0,199.87,200.0,807,0.11,0.06,0.0,1613720.0
20200807,112700,200.21,200.32,199.99,200.3,279,0.3,0.15,0.0,558489.0
20200807,112800,200.2,200.36,200.14,200.36,419,0.06,0.03,0.0,839178.0
20200807,112900,200.32,200.32,199.67,199.85,332,-0.51,-0.25,0.0,663938.0
20200807,113000,199.67,199.85,199.2,199.2,618,-0.65,-0.33,0.0,1233292.0
20200807,130100,199.42,199.42,198.0,198.71,796,-0.49,-0.25,0.0,1581656.0
20200807,130200,198.03,198.19,197.82,197.82,606,-0.89,-0.45,0.0,1200374.0
20200807,130300,197.87,198.0,197.18,197.18,1117,-0.64,-0.32,0.0,2207239.0
20200807,130400,196.88,197.84,196.88,197.6,476,0.42,0.21,0.0,939459.0
20200807,130500,197.78,197.78,197.42,197.53,291,-0.07,-0.04,0.0,574961.0
20200807,130600,197.53,197.59,197.14,197.14,723,-0.39,-0.2,0.0,1427313.0
20200807,130700,197.14,198.06,197.14,197.79,449,0.65,0.33,0.0,887447.0
20200807,130800,197.74,198.0,197.74,197.75,174,-0.04,-0.02,0.0,344172.0
20200807,130900,197.7,197.76,197.18,197.27,484,-0.48,-0.24,0.0,956057.0
20200807,131000,197.2,197.55,197.14,197.14,274,-0.13,-0.07,0.0,540325.0
20200807,131100,197.1,197.33,197.0,197.13,402,-0.01,-0.01,0.0,792284.0
20200807,131200,197.29,197.29,197.0,197.02,165,-0.11,-0.06,0.0,325133.0
20200807,131300,196.99,196.99,196.5,196.5,617,-0.52,-0.26,0.0,1213722.0
20200807,131400,196.43,196.5,196.0,196.01,581,-0.49,-0.25,0.0,1140304.0
20200807,131500,195.3,196.28,195.3,196.19,721,0.18,0.09,0.0,1413116.0
20200807,131600,196.26,196.65,196.14,196.52,298,0.33,0.17,0.0,585498.0
20200807,131700,196.5,196.88,196.49,196.88,283,0.36,0.18,0.0,556412.0
20200807,131800,196.83,197.46,196.61,197.19,589,0.31,0.16,0.0,1160385.0
20200807,131900,197.2,197.32,197.0,197.03,728,-0.16,-0.08,0.0,1435410.0
20200807,132000,197.0,197.2,197.0,197.0,2687,-0.03,-0.02,0.0,5293917.0
20200807,132100,197.0,197.1,197.0,197.1,1233,0.1,0.05,0.0,2429047.0
20200807,132200,197.11,197.65,197.09,197.39,406,0.29,0.15,0.0,801394.0
20200807,132300,197.39,197.39,197.15,197.31,97,-0.08,-0.04,0.0,191392.0
20200807,132400,197.31,197.38,197.14,197.17,254,-0.14,-0.07,0.0,500941.0
20200807,132500,197.13,197.44,197.13,197.2,164,0.03,0.02,0.0,323499.0
20200807,132600,197.19,197.44,197.0,197.0,254,-0.2,-0.1,0.0,500484.0
20200807,132700,197.0,197.19,197.0,197.0,1819,0.0,0.0,0.0,3583867.0
20200807,132800,197.0,197.0,196.17,196.17,1237,-0.83,-0.42,0.0,2433829.0
20200807,132900,196.18,196.75,196.17,196.44,418,0.27,0.14,0.0,821848.0
20200807,133000,196.39,196.55,196.18,196.19,147,-0.25,-0.13,0.0,288590.0
20200807,133100,196.11,197.31,196.0,197.31,683,1.12,0.57,0.0,1341152.0
20200807,133200,197.27,197.52,197.17,197.38,643,0.07,0.04,0.0,1268702.0
20200807,133300,197.39,197.39,197.2,197.3,190,-0.08,-0.04,0.0,374911.0
20200807,133400,197.11,197.86,197.04,197.6,456,0.3,0.15,0.0,900366.0
20200807,133500,197.81,198.29,197.66,198.28,682,0.68,0.34,0.0,1349655.0
20200807,133600,198.29,198.48,197.98,198.33,259,0.05,0.03,0.0,513459.0
20200807,133700,198.3,198.47,198.04,198.27,663,-0.06,-0.03,0.0,1314771.0
20200807,133800,198.26,198.71,198.2,198.5,729,0.23,0.12,0.0,1447108.0
20200807,133900,198.51,198.51,197.66,198.09,408,-0.41,-0.21,0.0,808131.0
20200807,134000,197.99,198.22,197.84,197.84,388,-0.25,-0.13,0.0,768718.0
20200807,134100,197.87,198.16,197.5,197.56,319,-0.28,-0.14,0.0,630816.0
20200807,134200,197.5,197.74,197.14,197.74,158,0.18,0.09,0.0,311974.0
20200807,134300,197.81,197.81,197.22,197.26,177,-0.48,-0.24,0.0,349314.0
20200807,134400,197.74,198.18,197.72,198.18,198,0.92,0.47,0.0,391764.0
20200807,134500,198.17,198.21,197.75,197.99,303,-0.19,-0.1,0.0,599894.0
20200807,134600,197.96,198.19,197.88,197.88,123,-0.11,-0.06,0.0,243573.0
20200807,134700,197.88,198.48,197.88,198.48,328,0.6,0.3,0.0,649627.0
20200807,134800,198.29,198.55,198.2,198.55,352,0.07,0.04,0.0,698198.0
20200807,134900,198.65,198.68,198.31,198.32,215,-0.23,-0.12,0.0,426799.0
20200807,135000,198.32,198.46,198.28,198.38,270,0.06,0.03,0.0,535501.0
20200807,135100,198.43,198.43,198.23,198.24,159,-0.14,-0.07,0.0,315350.0
20200807,135200,198.24,198.24,197.56,197.6,249,-0.64,-0.32,0.0,492954.0
20200807,135300,197.76,198.2,197.76,198.2,152,0.6,0.3,0.0,301152.0
20200807,135400,198.39,198.58,198.2,198.54,152,0.34,0.17,0.0,301558.0
20200807,135500,198.52,198.64,198.49,198.49,169,-0.05,-0.03,0.0,335548.0
20200807,135600,198.63,198.75,198.54,198.58,265,0.09,0.05,0.0,526513.0
20200807,135700,198.54,198.63,198.34,198.34,102,-0.24,-0.12,0.0,202455.0
20200807,135800,198.71,199.0,198.63,198.88,388,0.54,0.27,0.0,771532.0
20200807,135900,198.55,198.55,198.35,198.48,365,-0.4,-0.2,0.0,724567.0
20200807,140000,198.5,198.51,198.33,198.5,71,0.02,0.01,0.0,140933.0
20200807,140100,198.6,199.11,198.38,199.11,640,0.61,0.31,0.0,1271995.0
20200807,140200,199.3,200.78,199.29,200.78,1285,1.67,0.84,0.0,2569979.0
20200807,140300,200.6,200.75,200.0,200.01,723,-0.77,-0.38,0.0,1448584.0
20200807,140400,200.01,200.48,199.9,200.48,691,0.47,0.23,0.0,1383242.0
20200807,140500,200.58,200.78,200.34,200.52,576,0.04,0.02,0.0,1155420.0
20200807,140600,200.56,200.65,200.1,200.22,374,-0.3,-0.15,0.0,749218.0
20200807,140700,200.23,200.55,200.09,200.09,578,-0.13,-0.06,0.0,1157982.0
20200807,140800,199.91,200.4,199.91,200.37,237,0.28,0.14,0.0,474514.0
20200807,140900,200.4,200.65,200.0,200.22,1293,-0.15,-0.07,0.0,2589646.0
20200807,141000,200.3,200.65,200.21,200.5,982,0.28,0.14,0.0,1967741.0
20200807,141100,200.6,201.19,200.6,201.0,987,0.5,0.25,0.0,1983210.0
20200807,141200,200.8,200.85,200.01,200.01,860,-0.99,-0.49,0.0,1724520.0
20200807,141300,200.03,200.03,199.5,199.7,332,-0.31,-0.15,0.0,663610.0
20200807,141400,199.71,199.95,199.7,199.95,307,0.25,0.13,0.0,613273.0
20200807,141500,199.7,200.48,199.6,200.48,401,0.53,0.27,0.0,800952.0
20200807,141600,200.49,200.49,200.05,200.21,275,-0.27,-0.13,0.0,550380.0
20200807,141700,200.2,200.85,200.2,200.82,410,0.61,0.3,0.0,822273.0
20200807,141800,200.82,201.22,200.8,200.99,937,0.17,0.08,0.0,1883654.0
20200807,141900,201.06,201.22,200.98,201.04,450,0.05,0.02,0.0,904723.0
20200807,142000,201.04,201.9,201.0,201.5,1339,0.46,0.23,0.0,2697838.0
20200807,142100,201.52,201.52,200.55,201.05,1178,-0.45,-0.22,0.0,2369960.0
20200807,142200,200.99,200.99,200.58,200.68,460,-0.37,-0.18,0.0,923074.0
20200807,142300,200.7,200.7,200.0,200.6,1381,-0.08,-0.04,0.0,2765839.0
20200807,142400,200.8,200.8,200.45,200.59,50,-0.01,0.0,0.0,100265.0
20200807,142500,200.56,200.9,200.41,200.54,549,-0.05,-0.02,0.0,1102071.0
20200807,142600,200.88,200.94,200.42,200.48,783,-0.06,-0.03,0.0,1572764.0
20200807,142700,200.4,200.57,200.31,200.41,330,-0.07,-0.03,0.0,661396.0
20200807,142800,200.57,200.94,200.47,200.84,848,0.43,0.21,0.0,1702016.0
20200807,142900,200.84,201.28,200.84,201.28,817,0.44,0.22,0.0,1642742.0
20200807,143000,201.24,201.24,200.85,200.98,1014,-0.3,-0.15,0.0,2037952.0
20200807,143100,201.0,201.2,200.92,200.92,628,-0.06,-0.03,0.0,1262977.0
20200807,143200,201.08,201.2,201.0,201.2,552,0.28,0.14,0.0,1110290.0
20200807,143300,201.22,201.28,201.19,201.2,324,0.0,0.0,0.0,651884.0
20200807,143400,201.22,201.5,201.22,201.5,968,0.3,0.15,0.0,1949836.0
20200807,143500,201.5,202.49,201.5,202.12,1526,0.62,0.31,0.0,3082095.0
20200807,143600,202.19,202.19,201.51,201.77,584,-0.35,-0.17,0.0,1178622.0
20200807,143700,201.72,202.2,201.72,201.85,600,0.08,0.04,0.0,1211672.0
20200807,143800,201.83,202.0,201.72,202.0,778,0.15,0.07,0.0,1571008.0
20200807,143900,202.0,202.8,202.0,202.8,2126,0.8,0.4,0.0,4300921.0
20200807,144000,202.78,202.9,202.4,202.71,1742,-0.09,-0.04,0.0,3530484.0
20200807,144100,202.71,202.77,202.1,202.56,824,-0.15,-0.07,0.0,1667192.0
20200807,144200,202.31,202.5,202.21,202.26,564,-0.3,-0.15,0.0,1141588.0
20200807,144300,202.28,202.96,202.26,202.88,992,0.62,0.31,0.0,2009725.0
20200807,144400,202.99,202.99,202.27,202.5,1046,-0.38,-0.19,0.0,2121164.0
20200807,144500,202.5,202.54,202.18,202.54,936,0.04,0.02,0.0,1894104.0
20200807,144600,202.53,202.53,202.1,202.38,421,-0.16,-0.08,0.0,852043.0
20200807,144700,202.21,202.37,202.06,202.06,907,-0.32,-0.16,0.0,1834050.0
20200807,144800,202.07,202.36,202.0,202.36,912,0.3,0.15,0.0,1842890.0
20200807,144900,202.35,202.35,202.06,202.15,452,-0.21,-0.1,0.0,913867.0
20200807,145000,202.2,202.52,202.0,202.52,1028,0.37,0.18,0.0,2079112.0
20200807,145100,202.52,202.98,202.5,202.98,929,0.46,0.23,0.0,1883852.0
20200807,145200,202.89,202.89,202.27,202.3,967,-0.68,-0.34,0.0,1958727.0
20200807,145300,202.31,202.43,202.27,202.36,806,0.06,0.03,0.0,1630883.0
20200807,145400,202.2,202.39,202.05,202.13,993,-0.23,-0.11,0.0,2007617.0
20200807,145500,202.25,202.3,202.06,202.06,650,-0.07,-0.03,0.0,1313976.0
20200807,145600,202.05,202.1,202.02,202.05,757,-0.01,0.0,0.0,1529555.0
20200807,145700,202.06,202.06,201.66,201.67,2754,-0.38,-0.19,0.0,5563247.0
20200807,145800,201.66,201.79,201.66,201.69,212,0.02,0.01,0.0,427592.0
20200807,145900,201.7,201.9,201.63,201.63,259,-0.06,-0.03,0.0,522441.0
20200807,150000,201.5,201.5,201.3,201.45,272,-0.18,-0.09,0.0,547949.0
20200810,93100,202.65,202.65,201.21,201.85,810,0.4,0.2,0.0,1637765.0
20200810,93200,201.86,201.86,200.0,200.0,683,-1.85,-0.92,0.0,1373366.0
20200810,93300,200.26,201.48,200.24,201.47,558,1.47,0.73,0.0,1121401.0
20200810,93400,201.46,202.5,201.45,201.95,1503,0.48,0.24,0.0,3034509.0
20200810,93500,201.97,202.24,201.56,201.63,554,-0.32,-0.16,0.0,1118758.0
20200810,93600,201.7,201.7,201.15,201.42,1130,-0.21,-0.1,0.0,2275476.0
20200810,93700,201.28,201.67,200.7,201.0,1230,-0.42,-0.21,0.0,2476040.0
20200810,93800,200.94,200.94,199.89,199.89,671,-1.11,-0.55,0.0,1344468.0
20200810,93900,199.64,200.0,199.06,199.06,248,-0.83,-0.42,0.0,494740.0
20200810,94000,198.71,198.71,197.31,198.0,1391,-1.06,-0.53,0.0,2757079.0
20200810,94100,198.43,198.76,197.99,198.51,662,0.51,0.26,0.0,1313042.0
20200810,94200,198.51,199.24,198.51,198.99,530,0.48,0.24,0.0,1054358.0
20200810,94300,198.92,200.38,198.77,200.02,570,1.03,0.52,0.0,1138982.0
20200810,94400,199.87,200.04,199.45,199.57,575,-0.45,-0.22,0.0,1148160.0
20200810,94500,199.51,199.61,199.16,199.2,254,-0.37,-0.19,0.0,506602.0
20200810,94600,199.06,199.06,198.13,198.16,458,-1.04,-0.52,0.0,908854.0
20200810,94700,198.19,198.29,197.65,197.93,479,-0.23,-0.12,0.0,948425.0
20200810,94800,198.1,198.28,197.86,198.26,727,0.33,0.17,0.0,1440628.0
20200810,94900,198.25,198.58,198.14,198.25,359,-0.01,-0.01,0.0,711979.0
20200810,95000,198.88,198.88,198.14,198.14,410,-0.11,-0.06,0.0,813223.0
20200810,95100,198.02,198.03,197.7,197.93,701,-0.21,-0.11,0.0,1387051.0
20200810,95200,198.07,198.07,197.37,197.38,282,-0.55,-0.28,0.0,557483.0
20200810,95300,197.31,197.96,197.2,197.9,807,0.52,0.26,0.0,1594543.0
20200810,95400,197.62,198.22,197.48,197.77,233,-0.13,-0.07,0.0,460490.0
20200810,95500,197.8,197.8,197.11,197.58,466,-0.19,-0.1,0.0,920557.0
20200810,95600,197.64,198.98,197.52,198.98,362,1.4,0.71,0.0,717522.0
20200810,95700,198.72,198.8,198.2,198.37,303,-0.61,-0.31,0.0,601958.0
20200810,95800,198.37,198.37,197.51,198.05,662,-0.32,-0.16,0.0,1309948.0
20200810,95900,198.28,198.28,197.5,197.88,373,-0.17,-0.09,0.0,737713.0
20200810,100000,197.53,197.66,197.15,197.15,706,-0.73,-0.37,0.0,1393866.0
20200810,100100,197.2,197.2,197.08,197.18,311,0.03,0.02,0.0,613197.0
20200810,100200,197.08,197.76,197.0,197.7,768,0.52,0.26,0.0,1516396.0
20200810,100300,197.71,197.71,197.4,197.63,200,-0.07,-0.04,0.0,395152.0
20200810,100400,197.84,197.9,197.42,197.66,421,0.03,0.02,0.0,832381.0
20200810,100500,197.71,197.71,197.02,197.02,212,-0.64,-0.32,0.0,418611.0
20200810,100600,196.88,197.74,196.88,197.51,486,0.49,0.25,0.0,959060.0
20200810,100700,197.57,197.65,197.34,197.65,296,0.14,0.07,0.0,584485.0
20200810,100800,197.65,198.68,197.65,198.2,420,0.55,0.28,0.0,831763.0
20200810,100900,198.07,198.36,197.9,198.28,326,0.08,0.04,0.0,645926.0
20200810,101000,198.05,198.18,197.8,197.8,57,-0.48,-0.24,0.0,112874.0
20200810,101100,198.0,198.94,198.0,198.77,562,0.97,0.49,0.0,1116101.0
20200810,101200,198.69,199.07,198.31,198.31,560,-0.46,-0.23,0.0,1113330.0
20200810,101300,198.48,199.0,198.3,198.85,514,0.54,0.27,0.0,1021526.0
20200810,101400,198.95,199.3,198.95,199.3,496,0.45,0.23,0.0,987183.0
20200810,101500,199.27,199.5,199.0,199.2,566,-0.1,-0.05,0.0,1127861.0
20200810,101600,199.3,199.3,198.76,198.76,397,-0.44,-0.22,0.0,790191.0
20200810,101700,198.89,199.16,198.2,198.68,464,-0.08,-0.04,0.0,921930.0
20200810,101800,198.7,198.7,198.36,198.58,509,-0.1,-0.05,0.0,1010378.0
20200810,101900,198.58,198.68,198.5,198.51,456,-0.07,-0.04,0.0,905367.0
20200810,102000,198.54,199.19,198.54,198.81,230,0.3,0.15,0.0,457684.0
20200810,102100,198.7,198.9,198.38,198.5,1636,-0.31,-0.16,0.0,3248744.0
20200810,102200,198.51,199.0,198.51,199.0,653,0.5,0.25,0.0,1298816.0
20200810,102300,199.08,199.09,198.76,198.79,1088,-0.21,-0.11,0.0,2164977.0
20200810,102400,199.0,199.68,199.0,199.68,699,0.89,0.45,0.0,1392760.0
20200810,102500,199.71,199.71,199.27,199.34,337,-0.34,-0.17,0.0,672544.0
20200810,102600,199.45,199.5,198.99,199.1,455,-0.24,-0.12,0.0,906280.0
20200810,102700,199.05,199.49,199.05,199.42,381,0.32,0.16,0.0,759394.0
20200810,102800,199.5,199.58,198.98,199.14,916,-0.28,-0.14,0.0,1825163.0
20200810,102900,199.18,199.48,198.88,199.0,193,-0.14,-0.07,0.0,384276.0
20200810,103000,199.11,199.21,198.9,198.9,724,-0.1,-0.05,0.0,1440900.0
20200810,103100,198.89,199.6,198.89,199.6,372,0.7,0.35,0.0,741588.0
20200810,103200,199.61,199.61,199.01,199.08,299,-0.52,-0.26,0.0,595849.0
20200810,103300,199.39,199.39,198.4,198.73,917,-0.35,-0.18,0.0,1822238.0
20200810,103400,198.73,198.8,198.67,198.68,151,-0.05,-0.03,0.0,300073.0
20200810,103500,198.46,199.34,198.46,199.03,878,0.35,0.18,0.0,1747903.0
20200810,103600,199.03,199.27,198.63,198.63,186,-0.4,-0.2,0.0,370028.0
20200810,103700,198.83,198.83,198.64,198.64,198,0.01,0.01,0.0,393380.0
20200810,103800,198.7,198.89,198.64,198.87,75,0.23,0.12,0.0,149032.0
20200810,103900,198.7,198.99,198.65,198.99,141,0.12,0.06,0.0,280370.0
20200810,104000,198.97,198.97,198.76,198.95,99,-0.04,-0.02,0.0,196801.0
20200810,104100,198.72,198.72,198.2,198.21,335,-0.74,-0.37,0.0,665026.0
20200810,104200,198.2,198.2,197.88,197.88,421,-0.33,-0.17,0.0,833793.0
20200810,104300,197.87,198.36,197.68,198.05,253,0.17,0.09,0.0,501031.0
20200810,104400,198.0,198.02,197.7,198.0,338,-0.05,-0.03,0.0,668620.0
20200810,104500,198.0,198.19,197.83,198.08,186,0.08,0.04,0.0,368217.0
20200810,104600,198.06,198.08,197.83,197.83,160,-0.25,-0.13,0.0,316812.0
20200810,104700,197.83,197.85,197.68,197.69,279,-0.14,-0.07,0.0,551662.0
20200810,104800,197.7,197.7,197.42,197.52,397,-0.17,-0.09,0.0,784219.0
20200810,104900,197.51,197.61,197.47,197.5,60,-0.02,-0.01,0.0,118509.0
20200810,105000,197.5,197.83,197.5,197.55,660,0.05,0.03,0.0,1304070.0
20200810,105100,197.45,197.99,197.35,197.99,553,0.44,0.22,0.0,1093151.0
20200810,105200,197.89,197.95,197.68,197.95,163,-0.04,-0.02,0.0,322592.0
20200810,105300,197.95,197.99,197.65,197.95,211,0.0,0.0,0.0,417338.0
20200810,105400,197.81,198.51,197.8,198.51,1034,0.56,0.28,0.0,2047548.0
20200810,105500,198.38,198.5,197.95,197.95,571,-0.56,-0.28,0.0,1132003.0
20200810,105600,197.95,198.42,197.94,198.42,497,0.47,0.24,0.0,985579.0
20200810,105700,198.37,198.63,198.37,198.63,168,0.21,0.11,0.0,333445.0
20200810,105800,198.72,198.73,198.05,198.05,191,-0.58,-0.29,0.0,379224.0
20200810,105900,198.43,198.59,198.4,198.44,77,0.39,0.2,0.0,152797.0
20200810,110000,198.6,198.82,198.26,198.5,414,0.06,0.03,0.0,821816.0
20200810,110100,198.79,198.99,198.57,198.97,303,0.47,0.24,0.0,602620.0
20200810,110200,198.97,199.5,198.8,199.29,658,0.32,0.16,0.0,1310524.0
20200810,110300,199.29,199.35,199.0,199.35,486,0.06,0.03,0.0,968201.0
20200810,110400,199.04,199.5,199.04,199.11,200,-0.24,-0.12,0.0,398740.0
20200810,110500,199.38,199.58,199.17,199.33,364,0.22,0.11,0.0,725938.0
20200810,110600,199.39,199.5,199.33,199.33,226,0.0,0.0,0.0,450664.0
20200810,110700,199.33,199.5,199.28,199.3,151,-0.03,-0.02,0.0,301124.0
20200810,110800,199.29,199.33,199.22,199.23,189,-0.07,-0.04,0.0,376653.0
20200810,110900,199.15,199.22,199.0,199.02,237,-0.21,-0.11,0.0,471908.0
20200810,111000,198.71,199.17,198.71,199.16,139,0.14,0.07,0.0,276515.0
20200810,111100,199.08,199.12,198.15,198.65,256,-0.51,-0.26,0.0,508945.0
20200810,111200,198.69,198.93,198.66,198.93,133,0.28,0.14,0.0,264376.0
20200810,111300,199.0,199.0,198.89,198.89,75,-0.04,-0.02,0.0,149234.0
20200810,111400,198.92,199.12,198.78,198.78,356,-0.11,-0.06,0.0,708315.0
20200810,111500,198.79,199.08,198.79,199.01,67,0.23,0.12,0.0,133270.0
20200810,111600,199.01,199.01,198.57,198.57,141,-0.44,-0.22,0.0,280125.0
20200810,111700,198.56,198.63,198.37,198.63,74,0.06,0.03,0.0,146843.0
20200810,111800,198.64,198.9,198.64,198.86,205,0.23,0.12,0.0,407630.0
20200810,111900,198.88,198.94,198.81,198.81,76,-0.05,-0.03,0.0,151143.0
20200810,112000,198.65,198.9,198.02,198.45,670,-0.36,-0.18,0.0,1329347.0
20200810,112100,198.3,198.36,198.1,198.18,494,-0.27,-0.14,0.0,979504.0
20200810,112200,198.25,198.45,198.17,198.45,62,0.27,0.14,0.0,123012.0
20200810,112300,198.26,198.54,198.25,198.4,107,-0.05,-0.03,0.0,212154.0
20200810,112400,198.25,198.47,198.21,198.47,163,0.07,0.04,0.0,323226.0
20200810,112500,198.47,198.66,198.47,198.56,143,0.09,0.05,0.0,283918.0
20200810,112600,198.56,198.56,198.24,198.24,82,-0.32,-0.16,0.0,162713.0
20200810,112700,198.32,198.49,198.32,198.49,15,0.25,0.13,0.0,29756.0
20200810,112800,198.48,198.63,198.34,198.63,85,0.14,0.07,0.0,168725.0
